1819,Liberty Hill to Georgetown (18 miles), San Gabriel, S. Fork Texas, US
1820,Georgetown City Pk to Jonah (10 miles), San Gabriel Texas, US
1821,San Geronimo to Cliff (SH 211) (12.1 miles), San Geronimo Creek Texas, US
1822,(1) Rio Vista Whitewater Park (PnP), San Marcos Texas, US
1823,(2) San Marcos to Pecan Park (5.7 miles), San Marcos Texas, US
1824,(3) Pecan Park to Shady Grove (4.8 miles), San Marcos Texas, US
1825,FM 1311 to FM 2732 (38.5 miles), San Saba Texas, US
1826,a) US 90 (near Cochran Rd) to US 90 (Mofeta) (9.9 miles), Sanderson Creek Texas, US
1827,b) US 90 (Mofeta) to Rio Grande (20 miles), Sanderson Creek Texas, US
1828,Llano CR 310 to SH 71 (5.3 miles), Sandy Creek Texas, US
1829,FM 470 to Utopia Road (CR 211) (10.7 miles), Seco Creek Texas, US
1830,Austin: W 34 St to W 12 St (2.5 miles), Shoal Creek Texas, US
1831,FM 2323 to FM 152 (6 miles), Sixmile Creek Texas, US
1832,Renner Road to Jupiter Road (2.67 miles), Spring Creek Texas, US
1833,Morgan to FM 56 (10.2 miles), Steele Creek Texas, US
1834,S. Main St to Pleasant Run Rd (5.7 miles), Ten Mile Creek Texas, US
1835,1. Agua Fria Rd to FM 170 (23 miles), Terlingua Creek Texas, US
1836,2. FM 170 to Rio Grande (16 miles), Terlingua Creek Texas, US
1837,Tonkawa Falls (PnH or possibly 2 miles?), Tonkawa Creek Texas, US
1838,Fort Worth WW Park: Bryant Irvin Rd to W.Lancaster Ave (6.25 miles), Trinity, Clear Fork Texas, US
1839,Lake Worth Spwy to River Oaks Blvd. (3.2 miles), Trinity, West Fork Texas, US
1840,Dallas: Trinity River Park Standing Wave(s) (PnP), Trinity Texas, US
1841,SH 173 crossings N of Hondo (11.2 miles), Verde Creek Texas, US
1842,Parmer Lane (734) to Sprinkle Road (4 miles), Walnut Creek Texas, US
1843,Lake Waxahachie Spillway To Pigg Rd (2.4 miles), Waxahachie Creek, South Prong Texas, US
1844,Crosbyton (FM 2591) to White River Res. (18 miles), White Texas, US
1845,A) Beltline to Anderson-Bonner park (4 miles), Whiterock Creek Texas, US
1846,B) Anderson-Bonner park to Forest Lane (1.5 miles), Whiterock Creek Texas, US
1847,C) Forest Lane (PnP), Whiterock Creek Texas, US
1848,Harney to Hayward (4 miles), Battle Creek South Dakota, US
1849,Sioux Falls Park (1 mile) *** Access Issues ***, Big Sioux South Dakota, US
1850,East boundary Custer State Park to SD 79 or Stockade Reservoir (22 miles), French Creek South Dakota, US
1851,1. Pactola spillway to Johnson Siding (5 miles), Rapid Creek South Dakota, US
1852,2. Johnson Siding to Big Bend (3 miles), Rapid Creek South Dakota, US
1853,3. Thunderhead Falls: Big Bend to Hiesga (3 miles), Rapid Creek South Dakota, US
1854,4. Heisga to Dark Canyon (8 miles), Rapid Creek South Dakota, US
1855,Helmer/Mtn View bridge to Hwy 34, Redwater II South Dakota, US
1856,Old Belle bridge to Helmer/Mtn View bridge (3 miles), Redwater South Dakota, US
1857,Campground Section , Sand Creek South Dakota, US/Wyoming, US
1858,Spearfish Canyon, Spearfish Creek South Dakota, US
1859,Spearfish City Campground to Old US HWY14 (2 miles), Spearfish Creek South Dakota, US
1860,Tin Lizzies to Whitewood (9 miles), Whitewood Creek South Dakota, US
1861,1. Lodgepole Campground to Hell's Crossing, American Washington, US
1862,2. Hell's Crossing to American Forks, American Washington, US
1863,Falls Creek to Skagit River confluence, Bacon Creek Washington, US
1864,Old Bridge to Middle Satsop, Baker Creek Washington, US
1865,North Cascades National Park to Baker Lake, Baker River Washington, US
1866,Rapid River to S.Fork Skykomish, Beckler Washington, US
1867,Bridge above Narrows to South Boundary Road Bridge, Big Creek Washington, US
1868,1 - bl. Tunnel Creek to Rainbow Campground (Upper), Big Quilcene Washington, US
1869,2 - Rainbow Campground to fish hatchery (Lower), Big Quilcene Washington, US
1870,Sheep Creek Rd. mile 7.5 to Sheep Creek C.G., Big Sheep Creek Washington, US
1871,Park Boundary to Hwy 101, Bogachiel Washington, US
1872,Boulder Falls to mouth, Boulder Washington, US
1873,to Kachess Reservoir, Box Canyon Creek Washington, US
1874,1. Bumping Reservoir to American River, Bumping Washington, US
1875,2. American River to Sawmill Flat (on Naches), Bumping Washington, US
1876,along FR 5270, Butter Creek Washington, US
1877,Balch Bridge to SF Calawah confluence, Calawah, N. Fork Washington, US
1878,Rugged Ridge Trail to Hyas Creek, Calawah, S. Fork Washington, US
1879,Klahanie Campground to Bogachiel River access, Calawah Washington, US
1880,Soda Springs Rd. to Little Klickitat, Canyon Creek (Klickitat drainage) Washington, US
1881,2 - Fly Creek to Merwin Reservoir, Canyon Creek (Lewis River Trib.) Washington, US
1882,1 - Twin Bridges to Fly Creek, Canyon Creek (Lewis River trib) Washington, US
1883,Canyon Creek Bridge to Glacier Springs., Canyon Creek (NF Nooksack) Washington, US
1884,1 - Confluence to Hampton Tree Farm Bridge, Canyon Creek (S.F. Still. trib) Washington, US
1885,2 - Hampton Tree Farm Bridge to Fishing Access, Canyon Creek (S.F. Still. trib) Washington, US
1886,3 - Fishing Access site to S.Fork Stillaguamish, Canyon Creek (S.F. Still. trib) Washington, US
1887,Slate Creek to Granite Creek, Canyon Creek (Skagit trib.) Washington, US
1888,FR 2260 to Cougar Smith Rd., Canyon River (Satsop trib.) Washington, US
1889,1 - Fairfax to 177th St. East, Carbon Washington, US
1890,2 - 177th St. East to Puyallup River, Carbon Washington, US
1891,1 - bl. Mineral Park to Marble Creek Campground (Upper), Cascade Washington, US
1892,2 - Marble Creek Campground to Bridge nr. Skagit confluence, Cascade Washington, US
1893,Amboy to N. Fork Lewis, Cedar Creek Washington, US
1894,Sherman Creek to Cedar Creek Rd., Cedar Creek Washington, US
1895,Landsburg bridge to Maplewood Roadside Park, Cedar River Washington, US
1896,mile 3 to Chehalis River, Chehalis, E. Fork Washington, US
1897,mile 3 to Chehalis River, Chehalis, W. Fork Washington, US
1898,1 - West Fork to Pe Ell, Chehalis Washington, US
1899,2 - Pe Ell to Doty, Chehalis Washington, US
1900,3 - Rainbow Falls to Meeskill, Chehalis Washington, US
1901,Lake Chelan to Columbia River, Chelan Washington, US
1902,1. Andrews Camp to Camp Four (The Upper), Chewuch Washington, US
1903,2. Camp Four to Five Mile Bridge (The Middle), Chewuch Washington, US
1904,3. Five Mile Bridge to Winthrop (The Lower), Chewuch Washington, US
1905,Deer Creek to Cedar Flats, Chinook Creek Washington, US
1906,1 - Schaefer Creek to Huckleberry Campground (near Brush Creek), Chiwawa Washington, US
1907,2 - Huckleberry Campground (near Brush Creek) to Wenatchee R., Chiwawa Washington, US
1908,C2400 bridge to Clearwater River, Christmas Creek Washington, US
1909,FR 22 Bridge to North Fork Campground, Cispus, N. Fork Washington, US
1910,1 - Goat Creek to FR 2160 (Super Slides), Cispus Washington, US
1911,2 - Adams Fork to FR 23 Bridge (The Upper Upper), Cispus Washington, US
1912,3 - FR 23 Bridge to FR 28 Bridge (The Upper), Cispus Washington, US
1913,4 - Road 28 Bridge to Scanewa Reservoir (The Lower), Cispus Washington, US
1914,1 - Scatter Creek to Salmon La Sac Creek (China Gorge), Cle Elum Washington, US
1915,2 - Salmon La Sac Creek to Cle Elum Reservoir, Cle Elum Washington, US
1916,3 - Cle Elum Dam to confluence with Yakima River, Cle Elum Washington, US
1917,Eightmile Creek to ab. Abestos Creek Falls, Clear Creek Washington, US
1918,to MF Nooksack, Clearwater (MF Nooksack trib.) Washington, US
1919,Bridge to confluence with White River, Clearwater (White River trib.) Washington, US
1920,1 - Upper Clearwater Rd. access to Clearwater Campground (Upper), Clearwater Washington, US
1921,2 - Clearwater Campground to 144 Gross Bridge (Middle), Clearwater Washington, US
1922,3 - 144 Gross Bridge to Queets River (Lower), Clearwater Washington, US
1923,E. Fork to Harmony Dr., Coal Creek Washington, US
1924,Waterfall to Cle Elum River, Cooper River Washington, US
1925,road's end to E. Fork Lewis, Copper Creek Washington, US
1926,Brown Creek to Jim Watson Creek, Coweeman River Washington, US
1927,Lava Creek to La Wis Wis Campground, Cowlitz, Clear Fork Washington, US
1928,to Cowlitz River, Cowlitz, Muddy Fork Washington, US
1929,1. La Wis Wis Campground to Packwood, Cowlitz Washington, US
1930,2. Cispus River to Barrier Dam, Cowlitz Washington, US
1931,3. salmon hatchery to Blue Creek access (The Lower), Cowlitz Washington, US
1932,Blair Rd. to Skagit River, Day Creek Washington, US
1933,Fisher Creek to Tye River, Deception Creek Washington, US
1934,Bridge at Rick Creek to mouth (town of Oso), Deer Creek Washington, US
1935,Vail Loop Rd. to Military Rd., Deschutes Washington, US
1936,bl. Goat Creek to M.F. Snoqualmie, Dingford Creek Washington, US
1937,Perfection Falls to W. Fork Humptulips, Donkey Creek Washington, US
1938,1. Dosewallips Falls to Elkhorn Campground (Elkhorn Canyon), Dosewallips Washington, US
1939,2. Elkhorn Campground to Six Mile Bridge, Dosewallips Washington, US
1940,3. Six Mile Bridge to Dosewallips State Park, Dosewallips Washington, US
1941,Downey Creek trail to Suiattle River, Downey Creek Washington, US
1942,2515 Bridge to Highway 101 at mouth, Duckabush Washington, US
1943,1. Gold Creek to Dungeness Forks Campground, Dungeness Washington, US
1944,2. Dungeness Forks Campground to hatchery, Dungeness Washington, US
1945,King County Park behind Boeing, Duwamish Washington, US
1946,N. Fork to Beaver Creek hatchery, Elochoman Washington, US
1947,1. Grand Canyon, Elwha Washington, US
1948,2. Glines Canyon to Highway 101, Elwha Washington, US
1949,3. Highway 101 to river mouth (ocean surf), Elwha Washington, US
1950,1. Cottonwood Campground to FR 5605 (Cottonwood Section), Entiat Washington, US
1951,2. FR 5605 to Tommy Creek trailhead (Box Canyon), Entiat Washington, US
1952,3. Lake Creek Campground to National Forest boundary (Canyon Section), Entiat Washington, US
1953,4. Ardenvoir to Columbia River (Lower), Entiat Washington, US
1954,Finney Creek Rd. Bridge to bridge at mouth, Finney Creek Washington, US
1955,Little Fly Creek to Canyon Creek, Fly Creek Washington, US
1956,FR 68 Bridge to Highway 2 bridge, Foss Washington, US
1957,Rd. 1300 to end of county road, Germany Creek Washington, US
1958,FR 39 Bridge to NF Nooksack, Glacier Creek Washington, US
1959,North Fork and Main Fork, Goble Creek Washington, US
1960,FR 2931 100 spur access to Soleduck River, Goodman Creek Washington, US
1961,Troy (OR) to Snake River at Heller Bar, Grande Ronde Oregon, US/Washington, US
1962,1. Hwy. 20 to Beebe Creek (Upper), Granite Creek Washington, US
1963,2. Beebe Creek to Panther Creek (includes Ruby Creek), Granite Creek Washington, US
1964,Deer Park to Dungeness Forks Campground, Gray Wolf Washington, US
1965,S. Fork Grays to Hwy. 4, Grays River Washington, US
1966,Cascade Creek to Beaver Creek, Green River (Toutle Drainage) Washington, US
1967,1 - Headworks to Kanaskat-Palmer State Park, Green Washington, US
1968,2 - Green River Gorge, Green Washington, US
1969,3 - Flaming Geyser State Park to 212 Way SE Bridge (Yo-Yo), Green Washington, US
1970,FR 7030 Bridge to Highway 410 (town of Greenwater), Greenwater Washington, US
1971,1. Boulder Creek to Hamma Hamma Campground (Upper), Hamma Hamma Washington, US
1972,2. Hamma Hamma Campground to gorge (Lower), Hamma Hamma Washington, US
1973,1. Upper, Hangman (Latah) Creek Washington, US
1974,2. Lower, Hangman (Latah) Creek Washington, US
1975,3100 Rd. to N. Fork Toutle, Hoffstadt Creek Washington, US
1976,Park boundary to South Fork Campground, Hoh, S. Fork Washington, US
1977,Ranger Station to Hwy 101 at Oxbow, Hoh Washington, US
1978,Hoko Falls Run, Hoko Washington, US
1979,1 - FR 2206 access to FR 22 Bridge (Narrows Run), Humptulips, E. Fork Washington, US
1980,2 - FR 22 Bridge to Gorge (Falls Section), Humptulips, E. Fork Washington, US
1981,3 - Gorge Run downstream to Boise Bridge, Humptulips, E. Fork Washington, US
1982,1 - FR 2204 bridge to FR 2203 access (Gorge), Humptulips, W. Fork Washington, US
1983,2 - FR 2203 access to Donkey Creek Rd. (FR 22), Humptulips, W. Fork Washington, US
1984,FR 29 030 spur to SF Calawah confluence, Hyas Creek Washington, US
1985,1 - Rock Island Campground to Ida Creek (Upper), Icicle Creek Washington, US
1986,2 - Ida Creek to Snow Creek trailhead, Icicle Creek Washington, US
1987,3 - Snow Creek trailhead to Leavenworth Hatchery, Icicle Creek Washington, US
1988,to Rockport-Cascade Rd., Illabot Creek Washington, US
1989,Ingalls Creek Rd. to Peshastin Creek, Ingalls Creek Washington, US
1990,mile 6 to mile 1, Jackman Washington, US
1991,Elk Lake to Hamma Hamma, Jefferson Creek Washington, US
1992,Naval Station to S. Fork Stillaguamish, Jim Creek Washington, US
1993,Glacier Creek to Highway 12, Johnson Creek Washington, US
1994,Headwaters to confluence with Grande Ronde River, Joseph Creek Oregon, US/Washington, US
1995,1. Upper Kalama Falls to Gobar Creek (Upper), Kalama Washington, US
1996,2. Gobar Creek (Gate) to Lower Kalama Falls (Hatchery), Kalama Washington, US
1997,3. Lower Kalama Falls to Modrow Road, Kalama Washington, US
1998,Orient to Barstow, Kettle Washington, US
1999,1 - Yakama Reservation to Leidl Campground, Klickitat Washington, US
2000,2 - Leidl Campground to Klickitat Springs, Klickitat Washington, US
2001,3 - Klickitat Springs to Fishing Access, Klickitat Washington, US
2002,4 - Fishing Access on Highway 142 to Columbia River (Lyle Gorge), Klickitat Washington, US
2003,along FR 400, Lake Creek Washington, US
2004,Arboretum Slalom Course, Lake Washington Washington, US
2005,1 - Green Fork to Sunset Falls (Upper), Lewis, E. Fork Washington, US
2006,2 - Sunset Falls to bl. Horshoe Falls (Falls Section), Lewis, E. Fork Washington, US
2007,3 - Rock Creek to Moulton Falls Park, Lewis, E. Fork Washington, US
2008,4 - Moulton Falls to Lewisville Park (Hwy 503), Lewis, E. Fork Washington, US
2009,5 - Lewisville Park (Hwy 503) to Daybreak Park, Lewis, E. Fork Washington, US
2010,1. Twin Falls to FR 88, Lewis, N. Fork Washington, US
2011,2. FR 88 to Quartz Creek (Upper), Lewis, N. Fork Washington, US
2012,3. Quartz Creek to Cussed Hollow (The Falls), Lewis, N. Fork Washington, US
2013,4. Cussed Hollow to FR 9039 (Middle), Lewis, N. Fork Washington, US
2014,5. FR 9039 to Swift Reservoir (Lower), Lewis, N. Fork Washington, US
2015,Boundary Trail to Ross Reservoir, Lightning Creek Washington, US
2016,River Mile 3 to Ross Reservoir, Little Beaver Washington, US
2017,Olsen Road to Klickitat River, Little Klickitat Washington, US
2018,Matthew Creek to Little Naches Campground, Little Naches Washington, US
2019,Winston Creek to Alder Lake, Little Nisqually Washington, US
2020,Boulder Creek to Washougal River, Little Washougal Washington, US
2021,Fall Creek to Lake Creek Campground, Little Wenatchee Washington, US
2022,Willard to Columbia River, Little White Salmon Washington, US
2023,Drake Creek to Methow River confluence, Lost Washington, US
2024,Off PA J-3000 to Lyre River Campground, Lyre Washington, US
2025,3.3 miles up Mad River to Entiat River, Mad Washington, US
2026,along FR 6710, Martin Creek Washington, US
2027,Eatonville to Nisqually River confluence, Mashel Washington, US
2028,FR 21 Bridge to Q-1800 Bridge (Lower), Matheny Creek Washington, US
2029,North Fork to FR 21 Bridge (Upper & Middle), Matheny Creek Washington, US
2030,milepost 8 to Yellowjacket Creek, McCoy Creek Washington, US
2031,1. River Bend Campground to Carlton, Methow Washington, US
2032,2. Carlton to McFarland Creek access, Methow Washington, US
2033,3. McFarland Creek access to Pateros (Black Canyon), Methow Washington, US
2034,along FR 6412, Miller, East Fork Washington, US
2035,Upstream of Miller Rd. Bridge, Miller, West Fork Washington, US
2036,East Fork to NE Old Cascade Highway, Miller Washington, US
2037,Gale to Mineral Creek, Mineral Creek, N. Fork Washington, US
2038,N. Fork to Alder Lake, Mineral Creek Washington, US
2039,Upstream of Money Creek Rd. Bridge, Money Creek Washington, US
2040,FR 25 Bridge to Lewis, N. Fork, Muddy Washington, US
2041,Sawmill Flat to bl. Town of Naches, Naches Washington, US
2042,Quarry to Brock Creek, Naselle, N. Fork Washington, US
2043,1. Berne to Merritt (Upper), Nason Washington, US
2044,2. Merritt to Coles Corner (Lower), Nason Washington, US
2045,1 - La Grande Reservoir to Mashel River, Nisqually Washington, US
2046,2 - Mashel River to Mckenna, Nisqually Washington, US
2047,3 - McKenna to Yelm Hydro Plant, Nisqually Washington, US
2048,Clearwater Creek to Heisters Creek, Nooksack, Middle Fork Washington, US
2049,1 - Mt. Baker Wilderness to Nooksack Falls, Nooksack, N. Fork Washington, US
2050,2 - Nooksack Falls to Douglas Fir Campground, Nooksack, N. Fork Washington, US
2051,3 - Douglas Fir Campground to Mt. Baker Highway milepost 27, Nooksack, N. Fork Washington, US
2052,4 - Milepost 27 (Maple Falls) to South Fork Nooksack, Nooksack, N. Fork Washington, US
2053,River Mile 25 to Saxon Road, Nooksack, S. Fork Washington, US
2054,Ohanapecosh Campground to La Wis Wis Campground, Ohanapecosh Washington, US
2055,Annonen Rd. to Cowlitz River, Olequa Creek Washington, US
2056,1. Hooper to Palouse Falls State Park, Palouse River Washington, US
2057,2. Palouse Falls State Park to Lyons Ferry State Park, Palouse River Washington, US
2058,to confluence with Lower Wind River, Panther Creek Washington, US
2059,Highway 97 culvert to Wenatchee River, Peshastin Creek Washington, US
2060,1 - Lake Cavanaugh Road to Pilchuck Creek Campsite, Pilchuck Creek Washington, US
2061,2 - Pilchuck Creek Campsite to Highway 9 Bridge, Pilchuck Creek Washington, US
2062,3 - Highway 9 Bridge to I-5 Bridge, Pilchuck Creek Washington, US
2063,Road P-500 above Boulder Creek to Menzel Lake Road Bridge, Pilchuck River Washington, US
2064,Kaleetan Creek to M.F. Snoqualmie, Pratt Washington, US
2065,1 - Niesson Creek to Electron, Puyallup Washington, US
2066,2 - Kapowsin Road Bridge to Highway 162, Puyallup Washington, US
2067,3 - McMillin to Puyallup, Puyallup Washington, US
2068,ab. Snaggletooth Creek to Lewis River, Quartz Creek Washington, US
2069,Queets Campground to Hartzell Launch, Queets Washington, US
2070,Geoduck Creek to Kimta Creek (Gorge), Quinault, North Fork Washington, US
2071,1. Pony Bridge to Graves Creek, Quinault Washington, US
2072,2. Cannings Creek to South Shore Rd. access, Quinault Washington, US
2073,to NF Nooksack, Racehorse Creek Washington, US
2074,Hwy 18 to Preston, Raging Washington, US
2075,Preston to Fall City, Raging Washington, US
2076,Road end to Beckler River, Rapid Washington, US
2077,North Fork to Nile Road Bridge, Rattlesnake Creek (Naches trib.) Washington, US
2078,mile 3 to White Salmon, Rattlesnake Creek Washington, US
2079,Steep Creek to Rayan-Allen Bridge, Rock Creek (Columbia River trib.) Washington, US
2080,Rockford to Hangman (Latah) Creek, Rock Creek (Latah Creek trib.) Washington, US
2081,Dole Valley Road to E. Fork Lewis River, Rock Creek (Lewis drainage) Washington, US
2082,Meadow Creek to FR 90, Rush Creek Washington, US
2083,Mt. Baker Wilderness Area to confluence with Nooksack River, Ruth Creek Washington, US
2084,West Boundary Road Bridge to Q-100 Bridge, Salmon Washington, US
2085,500 Bridge to Queets Campground, Sam's Washington, US
2086,Hwy. 26 mile 2 to Columbia River, Sand Hollow Creek Washington, US
2087,Simpson Hatchery to Cook Creek, Satsop, E. Fork Washington, US
2088,1. Walter Creek to Baker Creek (Upper Upper), Satsop, Middle Fork Washington, US
